"divipola","departamento","municipio","vigencia","femenino","masculino","no binario","género no responde","primera infancia 0 a 5 años","infancia 6 a 11 años","adolescencia 12 a 17 años","juventud 18 a 29 años","adultez 29 a 59 años","personas mayores 60 o más años","negros, afrocolombianos, raizales y palenqueros","indígenas","rrom","urbano","rural","LGBTIQ+","personas con discapacidad","personas defensoras de derechos humanos y liderazgo social","personas campesinas","persona en proceso de reincorporacion","víctimas","total personas de atendidas","Centroide del municipio"
"50689","Meta","San Martín","2,023","7","5","0","0","0","0","0","10","2","0","0","0","0","0","0","0","0","0","0","0","0","12","POINT (-73.695812 3.701899)"
"05001","Antioquia","Medellín","2,023","711","516","9","0","1","218","493","247","262","17","112","7","0","0","0","0","134","0","0","0","0","1,238","POINT (-75.578661 6.250063)"
"23500","Córdoba","Moñitos","2,023","16","5","0","0","0","8","1","0","12","0","15","1","0","0","0","0","0","0","0","0","0","21","POINT (-76.1291 9.245223)"
"68377","Santander","La Belleza","2,023","3","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","4","POINT (-73.965494 5.85925)"
"13894","Bolívar","Zambrano","2,026","52","68","0","0","0","31","84","5","0","0","0","0","0","0","0","0","0","0","0","0","0","120","POINT (-74.813714 9.746985)"
"27001","Chocó","Quibdó","2,026","1,011","1,012","0","0","74","1,400","539","10","0","0","1,876","59","0","0","0","0","5","0","440","0","0","2,023","POINT (-76.626533 5.690997)"
"27073","Chocó","Bagadó","2,026","133","121","0","0","28","177","48","1","0","0","212","42","0","0","0","0","0","0","0","0","0","254","POINT (-76.416063 5.409681)"
"25817","Cundinamarca","Tocancipá","2,026","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-73.912091 4.964786)"
"94885","Guainía","La Guadalupe (Anm)","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-66.963692 1.632464)"
"25807","Cundinamarca","Tibirita","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.504514 5.052278)"
"05368","Antioquia","Jericó","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.785499 5.789748)"
"05649","Antioquia","San Carlos","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.987831 6.188449)"
"20032","Cesar","Astrea","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.975842 9.498062)"
"25123","Cundinamarca","Cachipay","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.435711 4.730957)"
"52240","Nariño","Chachagüí","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-77.281701 1.360328)"
"76275","Valle del Cauca","Florida","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-76.234199 3.324118)"
"76020","Valle del Cauca","Alcalá","2,025","92","113","0","0","0","128","77","0","0","0","6","1","0","0","0","0","6","0","19","0","0","205","POINT (-75.779792 4.674994)"
"25398","Cundinamarca","La Peña","2,025","5","12","0","0","0","0","0","14","3","0","0","0","0","0","0","0","0","0","0","0","0","17","POINT (-74.393089 5.200211)"
"19397","Cauca","La Vega","2,025","163","181","0","0","12","146","184","2","0","0","0","0","0","0","0","0","0","0","344","0","0","344","POINT (-76.779032 2.001109)"
"68298","Santander","Gámbita","2,025","165","159","0","0","31","204","88","1","0","0","0","0","0","0","0","0","1","0","183","0","0","324","POINT (-73.344184 5.945981)"
"05809","Antioquia","Titiribí","2,024","141","149","0","0","1","194","91","4","0","0","0","0","0","0","0","0","0","0","0","0","0","290","POINT (-75.791549 6.06098)"
"18150","Caquetá","Cartagena del Chairá","2,024","290","241","0","0","0","278","228","19","4","2","1","1","0","0","0","0","0","0","0","0","0","531","POINT (-74.841591 1.33621)"
"68190","Santander","Cimitarra","2,024","200","257","0","0","5","195","224","30","3","0","0","0","0","0","0","0","7","0","0","0","0","457","POINT (-73.953011 6.320886)"
"52381","Nariño","La Florida","2,023","7","1","0","0","0","0","1","0","7","0","0","0","0","0","0","0","1","0","0","0","0","8","POINT (-77.407372 1.299257)"
"63001","Quindío","Armenia","2,023","703","439","1","0","32","504","556","27","23","1","5","0","0","0","0","0","1","0","0","0","0","1,143","POINT (-75.680787 4.53598)"
"81736","Arauca","Saravena","2,023","212","150","0","0","108","75","160","9","10","0","2","0","0","0","0","0","2","0","0","0","0","362","POINT (-71.872812 6.953926)"
"86755","Putumayo","San Francisco","2,023","38","36","0","0","0","0","0","65","9","0","1","42","0","0","0","0","5","0","0","0","0","74","POINT (-76.879283 1.174194)"
"27135","Chocó","El Cantón del San Pablo","2,023","4","0","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","4","POINT (-76.726844 5.335321)"
"05031","Antioquia","Amalfi","2,026","125","143","0","0","6","201","61","0","0","0","0","0","0","0","0","0","7","0","84","0","0","268","POINT (-75.082524 6.912305)"
"27600","Chocó","Río Quito","2,023","1","2","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","3","POINT (-76.740684 5.483667)"
"76036","Valle del Cauca","Andalucía","2,023","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","POINT (-76.167925 4.171713)"
"68370","Santander","Jordán","2,025","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-73.096053 6.732727)"
"05129","Antioquia","Caldas","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.633619 6.091296)"
"25335","Cundinamarca","Guayabetal","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.815107 4.215306)"
"91407","Amazonas","La Pedrera (Anm)","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-69.588421 -1.319313)"
"05240","Antioquia","Ebéjico","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.764165 6.326128)"
"05541","Antioquia","Peñol","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.242693 6.219349)"
"85001","Casanare","Yopal","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.394588 5.332863)"
"27580","Chocó","Río Iró","2,025","175","224","0","0","24","165","179","29","2","0","193","206","0","0","0","0","0","0","391","0","0","399","POINT (-76.472925 5.1863)"
"27135","Chocó","El Cantón del San Pablo","2,025","277","272","0","0","2","259","271","15","2","0","549","0","0","0","0","0","0","0","246","0","0","549","POINT (-76.726844 5.335321)"
"63302","Quindío","Génova","2,025","99","89","0","0","18","112","44","9","5","0","3","0","0","0","0","0","5","0","0","0","0","188","POINT (-75.789584 4.207537)"
"44420","La Guajira","La Jagua del Pilar","2,024","17","5","0","0","0","0","0","1","21","0","6","0","0","0","0","0","0","0","0","0","0","22","POINT (-73.071679 10.510214)"
"70418","Sucre","Los Palmitos","2,024","5","2","0","1","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","8","POINT (-75.268716 9.380269)"
"15837","Boyacá","Tuta","2,024","102","118","0","0","0","200","14","3","2","1","0","0","0","0","0","0","0","0","0","0","0","220","POINT (-73.225178 5.690906)"
"05819","Antioquia","Toledo","2,023","3","3","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","6","POINT (-75.691442 7.010154)"
"68861","Santander","Vélez","2,023","4","4","0","0","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","8","POINT (-73.666299 6.010953)"
"47980","Magdalena","Zona Bananera","2,023","8","1","0","0","0","0","0","4","6","0","2","0","0","0","0","0","0","0","0","0","0","10","POINT (-74.140091 10.763024)"
"27073","Chocó","Bagadó","2,023","143","276","0","0","219","0","0","4","0","196","225","6","0","0","0","0","0","0","0","0","0","419","POINT (-76.416063 5.409681)"
"85410","Casanare","Tauramena","2,023","79","60","1","0","120","0","3","6","11","0","3","0","0","0","0","0","0","0","0","0","0","140","POINT (-72.74662 5.018977)"
"68318","Santander","Guaca","2,023","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-72.856322 6.876563)"
"68573","Santander","Puerto Parra","2,023","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-74.056129 6.650785)"
"47555","Magdalena","Plato","2,026","242","237","0","0","22","293","161","3","0","0","0","0","0","0","0","0","0","0","120","0","0","479","POINT (-74.784679 9.796769)"
"50683","Meta","San Juan de Arama","2,026","32","28","0","0","1","18","41","0","0","0","0","0","0","0","0","0","0","0","60","0","0","60","POINT (-73.875832 3.373728)"
"52685","Nariño","San Bernardo","2,023","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-77.047412 1.514298)"
"05021","Antioquia","Alejandría","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-75.141346 6.376061)"
"52083","Nariño","Belén","2,023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-77.015621 1.595719)"
"15232","Boyacá","Chíquiza","2,025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.449463 5.639834)"
"52260","Nariño","El Tambo","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-77.390774 1.407914)"
"68207","Santander","Concepción","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.694583 6.768918)"
"19780","Cauca","Suárez","2,025","211","227","0","0","0","184","241","5","8","0","240","38","0","0","0","0","1","0","132","0","0","438","POINT (-76.69357 2.959785)"
"47960","Magdalena","Zapayán","2,024","7","1","0","0","0","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0","8","POINT (-74.716878 10.168297)"
"50251","Meta","El Castillo","2,023","5","9","0","0","0","0","4","5","5","0","0","0","0","0","0","0","3","0","0","0","0","14","POINT (-73.794225 3.563907)"
"19548","Cauca","Piendamó - Tunía","2,023","45","22","2","0","0","2","3","31","26","7","8","14","0","0","0","0","1","0","0","0","0","69","POINT (-76.528615 2.64228)"
"15778","Boyacá","Sutatenza","2,024","1","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-73.452317 5.022989)"
"25797","Cundinamarca","Tena","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.389193 4.655286)"
"27073","Chocó","Bagadó","2,025","416","375","0","0","57","306","346","82","0","0","535","256","0","0","0","0","0","0","0","0","0","791","POINT (-76.416063 5.409681)"
"08001","Atlántico","Barranquilla","2,024","474","460","0","7","0","274","495","110","47","15","79","1","0","0","0","2","4","0","0","0","0","941","POINT (-74.815324 10.977998)"
"50450","Meta","Puerto Concordia","2,024","189","161","0","0","8","186","135","9","12","0","1","0","0","0","0","0","0","0","0","0","0","350","POINT (-72.760209 2.624006)"
"54128","Norte de Santander","Cáchira","2,026","40","46","0","0","10","50","25","0","1","0","0","0","0","0","0","0","0","0","85","0","0","86","POINT (-73.048983 7.741248)"
"70265","Sucre","Guaranda","2,026","109","99","0","0","0","23","180","5","0","0","0","0","0","0","0","0","0","0","208","0","0","208","POINT (-74.538345 8.464847)"
"25290","Cundinamarca","Fusagasugá","2,026","1","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","2","POINT (-74.365398 4.337922)"
"05004","Antioquia","Abriaquí","2,024","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-76.064703 6.631806)"
"05318","Antioquia","Guarne","2,024","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-75.441612 6.27787)"
"25035","Cundinamarca","Anapoima","2,026","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-74.528676 4.562737)"
"50686","Meta","San Juanito","2,026","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-73.676699 4.458181)"
"91263","Amazonas","El Encanto (Anm)","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.208974 -1.746288)"
"15180","Boyacá","Chiscas","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.501162 6.553845)"
"15723","Boyacá","Sativasur","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.712435 6.093183)"
"47205","Magdalena","Concordia","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-74.83303 10.257314)"
"68498","Santander","Ocamonte","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.122563 6.339988)"
"86755","Putumayo","San Francisco","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-76.879283 1.174194)"
"91460","Amazonas","Mirití - Paraná (Anm)","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-70.98893 -0.888833)"
"66682","Risaralda","Santa Rosa de Cabal","2,025","1,084","942","0","0","62","1,515","440","6","2","1","1","3","0","0","0","0","86","0","21","0","0","2,026","POINT (-75.620171 4.867454)"
"68318","Santander","Guaca","2,025","146","135","0","1","6","176","99","1","0","0","0","0","0","0","0","0","12","0","0","0","0","282","POINT (-72.856322 6.876563)"
"85410","Casanare","Tauramena","2,025","470","488","0","0","133","598","210","4","13","0","0","0","0","0","0","0","6","0","383","0","0","958","POINT (-72.74662 5.018977)"
"25754","Cundinamarca","Soacha","2,024","132","109","0","1","0","98","59","54","30","1","15","0","0","0","0","0","0","0","0","0","0","242","POINT (-74.215456 4.579298)"
"05665","Antioquia","San Pedro de Urabá","2,024","215","199","0","0","1","101","289","21","2","0","0","0","0","0","0","0","0","0","0","0","0","414","POINT (-76.380567 8.276884)"
"05861","Antioquia","Venecia","2,024","2","2","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","4","POINT (-75.735544 5.964693)"
"54743","Norte de Santander","Silos","2,023","15","3","0","0","0","0","0","14","4","0","0","1","0","0","0","0","0","0","0","0","0","18","POINT (-72.757128 7.204736)"
"44378","La Guajira","Hatonuevo","2,023","101","64","0","0","1","65","75","7","17","0","5","21","0","0","0","0","0","0","0","0","0","165","POINT (-72.759043 11.068859)"
"13760","Bolívar","Soplaviento","2,026","175","195","0","0","0","192","171","7","0","0","120","0","0","0","0","0","0","0","120","0","0","370","POINT (-75.136404 10.38839)"
"27430","Chocó","Medio Baudó","2,026","41","58","0","0","6","57","33","3","0","0","0","99","0","0","0","0","0","0","99","0","0","99","POINT (-76.950891 5.192471)"
"41132","Huila","Campoalegre","2,025","178","202","0","0","9","156","188","10","3","14","0","1","0","0","0","0","0","0","95","0","0","380","POINT (-75.325724 2.686757)"
"13655","Bolívar","San Jacinto del Cauca","2,025","246","262","0","0","0","183","311","12","2","0","0","0","0","0","0","0","0","0","508","0","0","508","POINT (-74.721083 8.251599)"
"20310","Cesar","González","2,025","161","166","0","0","15","165","144","1","0","2","0","0","0","0","0","0","0","0","0","0","0","327","POINT (-73.38004 8.389604)"
"68167","Santander","Charalá","2,024","95","97","0","0","1","90","79","17","5","0","0","0","0","0","0","0","9","0","0","0","0","192","POINT (-73.146873 6.284339)"
"25286","Cundinamarca","Funza","2,024","19","12","0","0","0","0","0","20","11","0","1","0","0","0","0","0","0","0","0","0","0","31","POINT (-74.211525 4.712763)"
"19142","Cauca","Caloto","2,023","149","133","0","0","255","2","1","7","13","4","45","25","0","0","0","0","0","0","0","0","0","282","POINT (-76.408941 3.034531)"
"88564","Archipiélago de San Andrés, Providencia y Santa Catalina","Providencia","2,023","110","101","0","0","211","0","0","0","0","0","211","0","0","0","0","0","0","0","0","0","0","211","POINT (-81.370912 13.3701)"
"17388","Caldas","La Merced","2,024","2","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","POINT (-75.547853 5.394867)"
"76036","Valle del Cauca","Andalucía","2,025","1","1","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","POINT (-76.167925 4.171713)"
"50270","Meta","El Dorado","2,024","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","POINT (-73.835264 3.739984)"
"25758","Cundinamarca","Sopó","2,026","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","POINT (-73.945775 4.906331)"
"15621","Boyacá","Rondón","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.208474 5.357378)"
"68867","Santander","Vetas","2,024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.871041 7.30981)"
"15491","Boyacá","Nobsa","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.939853 5.771043)"
"15720","Boyacá","Sativanorte","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-72.708458 6.131132)"
"20621","Cesar","La Paz","2,026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","POINT (-73.171365 10.387552)"
